new_who_as_id,file_name,old_who,new_who,old_parliamentary_group,new_parliamentary_group,old_role,new_role,old_position,new_position,additional_whitespace,changed_name,changed_parliamentary_group,changed_role,changed_position,substatial_modification
Dieter Thomae,BT_12_182.xml,Dieter Thomae ,Dieter Thomae,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Bruno Menzel,BT_12_182.xml,Bruno Menzel ,Bruno Menzel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Hirsch,BT_12_182.xml,Burkhard Hirsch ,Burkhard Hirsch,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jörg van Essen,BT_12_182.xml,Jörg van Essen ,Jörg van Essen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gisela Babel,BT_12_183.xml,Gisela Babel ,Gisela Babel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Georg Gallus,BT_12_183.xml,Georg Gallus ,Georg Gallus,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Dieter-Julius Cronenberg (Arnsberg),BT_12_183.xml,Dieter-Julius Cronenberg (Arnsberg) ,Dieter-Julius Cronenberg (Arnsberg),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Rudolf Karl Krause (Bonese),BT_12_183.xml,Rudolf Karl Krause (Bonese) ,Rudolf Karl Krause (Bonese),fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_183.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Albowitz,BT_12_183.xml,Ina Albowitz ,Ina Albowitz,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Schmalz-Jacobsen,BT_12_184.xml,Cornelia Schmalz-Jacobsen ,Cornelia Schmalz-Jacobsen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Hirsch,BT_12_184.xml,Burkhard Hirsch ,Burkhard Hirsch,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Lüder,BT_12_184.xml,Wolfgang Lüder ,Wolfgang Lüder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Friedrich Nolting,BT_12_184.xml,Günther Friedrich Nolting ,Günther Friedrich Nolting,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen W. Möllemann,BT_12_184.xml,Jürgen W. Möllemann ,Jürgen W. Möllemann,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Joachim Graf von Schönburg-Glauchau,BT_12_184.xml,Joachim Graf von Schönburg-Glauchau ,Joachim Graf von Schönburg-Glauchau,CDU/ CSU,CDU/CSU,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_184.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Haussmann,BT_12_185.xml,Helmut Haussmann ,Helmut Haussmann,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Dieter Thomae,BT_12_185.xml,Dieter Thomae ,Dieter Thomae,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Bruno Menzel,BT_12_185.xml,Bruno Menzel ,Bruno Menzel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Norbert Eimer (Fürth),BT_12_185.xml,Norbert Eimer (Fürth) ,Norbert Eimer (Fürth),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Rudolf Karl Krause (Bonese),BT_12_185.xml,Rudolf Karl Krause (Bonese) ,Rudolf Karl Krause (Bonese),fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Schmalz-Jacobsen,BT_12_185.xml,Cornelia Schmalz-Jacobsen ,Cornelia Schmalz-Jacobsen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Zurheide,BT_12_185.xml,Burkhard Zurheide ,Burkhard Zurheide,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_12_185.xml,Jürgen Koppelin ,Jürgen Koppelin,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ortwin Lowack,BT_12_185.xml,Ortwin Lowack ,Ortwin Lowack,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Hermann Rind,BT_12_185.xml,Hermann Rind ,Hermann Rind,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Christoph Schnittler,BT_12_185.xml,Christoph Schnittler ,Christoph Schnittler,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gisela Babel,BT_12_185.xml,Gisela Babel ,Gisela Babel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Bredehorn,BT_12_185.xml,Günther Bredehorn ,Günther Bredehorn,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Heinrich,BT_12_185.xml,Ulrich Heinrich ,Ulrich Heinrich,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Georg Gallus,BT_12_185.xml,Georg Gallus ,Georg Gallus,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Heidrun Merk,BT_12_185.xml,Heidrun Alm-Merk,Heidrun Merk,-,-,-,-,-,-,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Jörg van Essen,BT_12_185.xml,Jörg van Essen ,Jörg van Essen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Uwe Lühr,BT_12_185.xml,Uwe Lühr ,Uwe Lühr,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Türk,BT_12_185.xml,Jürgen Türk ,Jürgen Türk,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Arno Schmidt (Dresden),BT_12_185.xml,Amo Schmidt (Dresden) ,Arno Schmidt (Dresden),F.D.P.,FDP,-,-,-,-,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
Ingrid Walz,BT_12_186.xml,Ingrid Walz ,Ingrid Walz,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Schäfer (Mainz),BT_12_186.xml,Helmut Schäfer (Mainz) ,Helmut Schäfer (Mainz),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Michaela Blunk (Lübeck),BT_12_186.xml,Michaela Blunk (Lübeck) ,Michaela Blunk (Lübeck),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_186.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Beckmann,BT_12_186.xml,Klaus Beckmann ,Klaus Beckmann,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Irmer,BT_12_186.xml,Ulrich Irmer ,Ulrich Irmer,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Lüder,BT_12_186.xml,Wolfgang Lüder ,Wolfgang Lüder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Irmer,BT_12_188.xml,Ulrich Irmer ,Ulrich Irmer,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_12_188.xml,Jürgen Koppelin ,Jürgen Koppelin,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ortwin Lowack,BT_12_188.xml,Ortwin Lowack ,Ortwin Lowack,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Schmieder,BT_12_188.xml,Jürgen Schmieder ,Jürgen Schmieder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhart Rudolf Baum,BT_12_188.xml,Gerhart Rudolf Baum ,Gerhart Rudolf Baum,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Hirsch,BT_12_188.xml,Burkhard Hirsch ,Burkhard Hirsch,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Schmalz-Jacobsen,BT_12_188.xml,Cornelia Schmalz-Jacobsen ,Cornelia Schmalz-Jacobsen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Hans-Joachim Otto (Frankfurt),BT_12_188.xml,Hans-Joachim Otto (Frankfurt) ,Hans-Joachim Otto (Frankfurt),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Lüder,BT_12_188.xml,Wolfgang Lüder ,Wolfgang Lüder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Schmalz-Jacobsen,BT_12_188.xml,Cornelia Schmalz-Jacobsen ,Cornelia Schmalz-Jacobsen,F D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Sch malz-Jacobsen,BT_12_188.xml,Cornelia Sch malz-Jacobsen ,Cornelia Sch malz-Jacobsen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Irmer,BT_12_189.xml,Ulrich Irmer ,Ulrich Irmer,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhard Schüßler,BT_12_189.xml,Gerhard Schüßler ,Gerhard Schüßler,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Dieter-Julius Cronenberg (Arnsberg),BT_12_189.xml,Dieter-Julius Cronenberg (Arnsberg) ,Dieter-Julius Cronenberg (Arnsberg),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Schmalz-Jacobsen,BT_12_189.xml,Cornelia Schmalz-Jacobsen ,Cornelia Schmalz-Jacobsen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Haussmann,BT_12_189.xml,Helmut Haussmann ,Helmut Haussmann,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Rudolf Karl Krause (Bonese),BT_12_189.xml,Rudolf Karl Krause (Bonese) ,Rudolf Karl Krause (Bonese),fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ortwin Lowack,BT_12_189.xml,Ortwin Lowack ,Ortwin Lowack,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_189.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Hirsch,BT_12_189.xml,Burkhard Hirsch ,Burkhard Hirsch,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Lüder,BT_12_189.xml,Wolfgang Lüder ,Wolfgang Lüder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Schmieder,BT_12_189.xml,Jürgen Schmieder ,Jürgen Schmieder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Koppelin,BT_12_189.xml,Jürgen Koppelin ,Jürgen Koppelin,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Heinz-Dieter Hackel,BT_12_189.xml,Heinz-Dieter Hackel ,Heinz-Dieter Hackel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Bredehom,BT_12_189.xml,Günther Bredehom ,Günther Bredehom,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Bredehorn,BT_12_189.xml,Günther Bredehorn ,Günther Bredehorn,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Reinhard Göhner,BT_12_189.xml,-,-,NA,CDU/CSU,-,-,-,-,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Timm,BT_12_189.xml,Jürgen Timm ,Jürgen Timm,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Norbert Eimer (Fürth),BT_12_189.xml,Norbert Eimer (Fürth) ,Norbert Eimer (Fürth),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Walter Hitschler,BT_12_189.xml,Walter Hitschler ,Walter Hitschler,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Türk,BT_12_189.xml,Jürgen Türk ,Jürgen Türk,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Hirsch,BT_12_190.xml,Burkhard Hirsch ,Burkhard Hirsch,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Rudolf Karl Krause (Bonese),BT_12_190.xml,Rudolf Karl Krause (Bonese) ,Rudolf Karl Krause (Bonese),fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Torsten Wolfgramm (Göttingen),BT_12_190.xml,Torsten Wolfgramm (Göttingen) ,Torsten Wolfgramm (Göttingen),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jörg van Essen,BT_12_190.xml,Jörg van Essen ,Jörg van Essen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Uwe Lühr,BT_12_190.xml,Uwe Lühr ,Uwe Lühr,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Detlef Kleinert (Hannover),BT_12_190.xml,Detlef Kleinert (Hannover) ,Detlef Kleinert (Hannover),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Weng (Gerlingen),BT_12_190.xml,Wolfgang Weng (Gerlingen) ,Wolfgang Weng (Gerlingen),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Echternach,BT_12_190.xml,Jürgen Echternach,Echternach,-,-,-,-,-,-,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
Wolfgang Weng (Gerlingen),BT_12_191.xml,Wolfgang Weng (Gerlingen) ,Wolfgang Weng (Gerlingen),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Wieczorek (Duisburg),BT_12_191.xml,Helmut Wieczorek (Duisburg) ,Helmut Wieczorek (Duisburg),F.D.P.,SPD,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_12_191.xml,Carl-Ludwig Thiele ,Carl-Ludwig Thiele,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Werner Zywietz,BT_12_191.xml,Werner Zywietz ,Werner Zywietz,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_191.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Timm,BT_12_191.xml,Jürgen Timm ,Jürgen Timm,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Heinrich,BT_12_191.xml,Ulrich Heinrich ,Ulrich Heinrich,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Günther Bredehorn,BT_12_191.xml,Günther Bredehorn ,Günther Bredehorn,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Sigrid Hoth,BT_12_191.xml,Sigrid Hoth ,Sigrid Hoth,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Hermann Otto Solms,BT_12_192.xml,Hermann Otto Solms ,Hermann Otto Solms,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Otto Graf Lambsdorff,BT_12_192.xml,Otto Graf Lambsdorff ,Otto Graf Lambsdorff,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ortwin Lowack,BT_12_192.xml,Ortwin Lowack ,Ortwin Lowack,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Rudolf Karl Krause (Bonese),BT_12_192.xml,Rudolf Karl Krause (Bonese) ,Rudolf Karl Krause (Bonese),fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_192.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Weng (Gerlingen),BT_12_192.xml,Wolfgang Weng (Gerlingen) ,Wolfgang Weng (Gerlingen),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Carl-Ludwig Thiele,BT_12_192.xml,Carl-Ludwig Thiele ,Carl-Ludwig Thiele,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Werner Zywietz,BT_12_192.xml,Werner Zywietz ,Werner Zywietz,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Albowitz,BT_12_192.xml,Ina Albowitz ,Ina Albowitz,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ingrid Köppe,BT_12_192.xml,Ingrid Köppe ,Ingrid Köppe,BÜNDNIS 90/DIE GRÜNEN,GRUENE,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Hirsch,BT_12_192.xml,Burkhard Hirsch ,Burkhard Hirsch,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Weng (Gerlingen),BT_12_193.xml,Wolfgang Weng (Gerlingen) ,Wolfgang Weng (Gerlingen),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ina Albowitz,BT_12_193.xml,Ina Albowitz ,Ina Albowitz,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_193.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Werner Hoyer,BT_12_193.xml,Werner Hoyer ,Werner Hoyer,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Norbert Eimer (Fürth),BT_12_193.xml,Norbert Eimer (Fürth) ,Norbert Eimer (Fürth),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gisela Babel,BT_12_193.xml,Gisela Babel ,Gisela Babel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Walter Hitschler,BT_12_193.xml,Walter Hitschler ,Walter Hitschler,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Rudolf Karl Krause (Bonese),BT_12_193.xml,Rudolf Karl Krause (Bonese) ,Rudolf Karl Krause (Bonese),fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Bruno Menzel,BT_12_193.xml,Bruno Menzel ,Bruno Menzel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Uta Würfel,BT_12_193.xml,Uta Würfel ,Uta Würfel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Werner Zywietz,BT_12_193.xml,Werner Zywietz ,Werner Zywietz,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Timm,BT_12_193.xml,Jürgen Timm ,Jürgen Timm,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhart Rudolf Baum,BT_12_193.xml,Gerhart Rudolf Baum ,Gerhart Rudolf Baum,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Weng (Gerlingen),BT_12_194.xml,Wolfgang Weng (Gerlingen) ,Wolfgang Weng (Gerlingen),F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jörg van Essen,BT_12_194.xml,Jörg van Essen ,Jörg van Essen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Briefs,BT_12_194.xml,Ulrich Briefs ,Ulrich Briefs,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Uta Würfel,BT_12_195.xml,Uta Würfel ,Uta Würfel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ortwin Lowack,BT_12_195.xml,Ortwin Lowack ,Ortwin Lowack,fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Beckmann,BT_12_195.xml,Klaus Beckmann ,Klaus Beckmann,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Irmer,BT_12_195.xml,Ulrich Irmer ,Ulrich Irmer,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Rudolf Karl Krause (Bonese),BT_12_195.xml,Rudolf Karl Krause (Bonese) ,Rudolf Karl Krause (Bonese),fraktionslos,Fraktionslos,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Lüder,BT_12_195.xml,Wolfgang Lüder ,Wolfgang Lüder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Timm,BT_12_195.xml,Jürgen Timm ,Jürgen Timm,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Paul K. Friedhoff,BT_12_195.xml,Paul K. Friedhoff ,Paul K. Friedhoff,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Josef Grünbeck,BT_12_195.xml,Josef Grünbeck ,Josef Grünbeck,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Walter Hitschler,BT_12_195.xml,Walter Hitschler ,Walter Hitschler,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Roland Kohn,BT_12_196.xml,Roland Kohn ,Roland Kohn,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Josef Grünbeck,BT_12_196.xml,Josef Grünbeck ,Josef Grünbeck,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Walter Hitschler,BT_12_196.xml,Walter Hitschler ,Walter Hitschler,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Margret Funke-Schmitt-Rink,BT_12_196.xml,Margret Funke-Schmitt-Rink ,Margret Funke-Schmitt-Rink,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Georg Gallus,BT_12_196.xml,Georg Gallus ,Georg Gallus,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Jürgen Starnick,BT_12_196.xml,Jürgen Starnick ,Jürgen Starnick,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gerhart Rudolf Baum,BT_12_196.xml,Gerhart Rudolf Baum ,Gerhart Rudolf Baum,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Hirsch,BT_12_196.xml,Burkhard Hirsch ,Burkhard Hirsch,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Burkhard Zurheide,BT_12_196.xml,Burkhard Zurheide ,Burkhard Zurheide,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Ulrich Irmer,BT_12_196.xml,Ulrich Irmer ,Ulrich Irmer,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Eva Pohl,BT_12_196.xml,Eva Pohl ,Eva Pohl,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Cornelia Schmalz-Jacobsen,BT_12_196.xml,Cornelia Schmalz-Jacobsen ,Cornelia Schmalz-Jacobsen,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Wolfgang Lüder,BT_12_196.xml,Wolfgang Lüder ,Wolfgang Lüder,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Klaus Beckmann,BT_12_196.xml,Klaus Beckmann ,Klaus Beckmann,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Gisela Babel,BT_12_197.xml,Gisela Babel ,Gisela Babel,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
Helmut Haussmann,BT_12_197.xml,Helmut Haussmann ,Helmut Haussmann,F.D.P.,FDP,-,-,-,-,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE
